"S No.",Year,State,Industry,Count,"Last Update"
5638,2018,"Himachal Pradesh",Education,1,"09-04-2023 04:00:03"
5639,2018,"Himachal Pradesh","Food & Beverages",1,"09-04-2023 04:00:03"
5640,2018,"Himachal Pradesh","Healthcare & Lifesciences",2,"09-04-2023 04:00:03"
5641,2018,"Himachal Pradesh","IT Services",1,"09-04-2023 04:00:03"
5642,2018,"Himachal Pradesh","Pets & Animals",1,"09-04-2023 04:00:03"
5643,2018,"Himachal Pradesh","Professional & Commercial Services",1,"09-04-2023 04:00:03"
5644,2018,"Himachal Pradesh","Renewable Energy",2,"09-04-2023 04:00:03"
5645,2018,"Himachal Pradesh","Security Solutions",1,"09-04-2023 04:00:03"
5646,2018,"Himachal Pradesh","Textiles & Apparel",1,"09-04-2023 04:00:03"
5647,2018,"Himachal Pradesh","Travel & Tourism",2,"09-04-2023 04:00:03"
5648,2018,"Jammu and Kashmir",Advertising,1,"09-04-2023 04:00:03"
5649,2018,"Jammu and Kashmir",Agriculture,1,"09-04-2023 04:00:03"
5650,2018,"Jammu and Kashmir",Construction,5,"09-04-2023 04:00:03"
5651,2018,"Jammu and Kashmir",Design,1,"09-04-2023 04:00:03"
5652,2018,"Jammu and Kashmir",Education,12,"09-04-2023 04:00:03"
5653,2018,"Jammu and Kashmir",Events,1,"09-04-2023 04:00:03"
5654,2018,"Jammu and Kashmir","Food & Beverages",1,"09-04-2023 04:00:03"
5655,2018,"Jammu and Kashmir","Healthcare & Lifesciences",2,"09-04-2023 04:00:03"
5656,2018,"Jammu and Kashmir","Human Resources",1,"09-04-2023 04:00:03"
5657,2018,"Jammu and Kashmir","Internet of Things",1,"09-04-2023 04:00:03"
5658,2018,"Jammu and Kashmir","IT Services",8,"09-04-2023 04:00:03"
5659,2018,"Jammu and Kashmir",Marketing,1,"09-04-2023 04:00:03"
5660,2018,"Jammu and Kashmir","Media & Entertainment",2,"09-04-2023 04:00:03"
5661,2018,"Jammu and Kashmir","Other Specialty Retailers",1,"09-04-2023 04:00:03"
5662,2018,"Jammu and Kashmir","Professional & Commercial Services",3,"09-04-2023 04:00:03"
5663,2018,"Jammu and Kashmir",Retail,2,"09-04-2023 04:00:03"
5664,2018,"Jammu and Kashmir","Telecommunication & Networking",3,"09-04-2023 04:00:03"
5665,2018,"Jammu and Kashmir","Travel & Tourism",1,"09-04-2023 04:00:03"
5666,2018,Jharkhand,Agriculture,2,"09-04-2023 04:00:03"
5667,2018,Jharkhand,AI,1,"09-04-2023 04:00:03"
5668,2018,Jharkhand,Analytics,2,"09-04-2023 04:00:03"
5669,2018,Jharkhand,"AR VR (Augmented + Virtual Reality)",1,"09-04-2023 04:00:03"
5670,2018,Jharkhand,"Art & Photography",1,"09-04-2023 04:00:03"
5671,2018,Jharkhand,"Computer Vision",2,"09-04-2023 04:00:03"
5672,2018,Jharkhand,Construction,4,"09-04-2023 04:00:03"
5673,2018,Jharkhand,Design,1,"09-04-2023 04:00:03"
5674,2018,Jharkhand,Education,9,"09-04-2023 04:00:03"
5675,2018,Jharkhand,"Enterprise Software",1,"09-04-2023 04:00:03"
5676,2018,Jharkhand,Fashion,4,"09-04-2023 04:00:03"
5677,2018,Jharkhand,"Finance Technology",1,"09-04-2023 04:00:03"
5678,2018,Jharkhand,"Food & Beverages",9,"09-04-2023 04:00:03"
5679,2018,Jharkhand,"Green Technology",9,"09-04-2023 04:00:03"
5680,2018,Jharkhand,"Healthcare & Lifesciences",2,"09-04-2023 04:00:03"
5681,2018,Jharkhand,"House-Hold Services",4,"09-04-2023 04:00:03"
5682,2018,Jharkhand,"Internet of Things",1,"09-04-2023 04:00:03"
5683,2018,Jharkhand,"IT Services",11,"09-04-2023 04:00:03"
5684,2018,Jharkhand,Marketing,5,"09-04-2023 04:00:03"
5685,2018,Jharkhand,"Media & Entertainment",2,"09-04-2023 04:00:03"
5686,2018,Jharkhand,"Professional & Commercial Services",3,"09-04-2023 04:00:03"
5687,2018,Jharkhand,"Renewable Energy",2,"09-04-2023 04:00:03"
5688,2018,Jharkhand,Retail,1,"09-04-2023 04:00:03"
5689,2018,Jharkhand,Robotics,2,"09-04-2023 04:00:03"
5690,2018,Jharkhand,"Social Impact",1,"09-04-2023 04:00:03"
5691,2018,Jharkhand,"Technology Hardware",3,"09-04-2023 04:00:03"
5692,2018,Jharkhand,"Telecommunication & Networking",2,"09-04-2023 04:00:03"
5693,2018,Jharkhand,"Textiles & Apparel",1,"09-04-2023 04:00:03"
5694,2018,Jharkhand,"Travel & Tourism",1,"09-04-2023 04:00:03"
5695,2018,Karnataka,Advertising,17,"09-04-2023 04:00:03"
5696,2018,Karnataka,"Aeronautics Aerospace & Defence",13,"09-04-2023 04:00:03"
5697,2018,Karnataka,Agriculture,37,"09-04-2023 04:00:03"
5698,2018,Karnataka,AI,54,"09-04-2023 04:00:03"
5699,2018,Karnataka,Analytics,19,"09-04-2023 04:00:03"
5700,2018,Karnataka,Animation,3,"09-04-2023 04:00:03"
5701,2018,Karnataka,"AR VR (Augmented + Virtual Reality)",16,"09-04-2023 04:00:03"
5702,2018,Karnataka,"Architecture Interior Design",9,"09-04-2023 04:00:03"
5703,2018,Karnataka,"Art & Photography",7,"09-04-2023 04:00:03"
5704,2018,Karnataka,Automotive,18,"09-04-2023 04:00:03"
5705,2018,Karnataka,Chemicals,1,"09-04-2023 04:00:03"
5706,2018,Karnataka,"Computer Vision",5,"09-04-2023 04:00:03"
5707,2018,Karnataka,Construction,13,"09-04-2023 04:00:03"
5708,2018,Karnataka,"Dating Matrimonial",3,"09-04-2023 04:00:03"
5709,2018,Karnataka,Design,19,"09-04-2023 04:00:03"
5710,2018,Karnataka,Education,95,"09-04-2023 04:00:03"
5711,2018,Karnataka,"Enterprise Software",59,"09-04-2023 04:00:03"
5712,2018,Karnataka,Events,5,"09-04-2023 04:00:03"
5713,2018,Karnataka,Fashion,6,"09-04-2023 04:00:03"
5714,2018,Karnataka,"Finance Technology",45,"09-04-2023 04:00:03"
5715,2018,Karnataka,"Food & Beverages",37,"09-04-2023 04:00:03"
5716,2018,Karnataka,"Green Technology",40,"09-04-2023 04:00:03"
5717,2018,Karnataka,"Healthcare & Lifesciences",108,"09-04-2023 04:00:03"
5718,2018,Karnataka,"House-Hold Services",6,"09-04-2023 04:00:03"
5719,2018,Karnataka,"Human Resources",14,"09-04-2023 04:00:03"
5720,2018,Karnataka,"Internet of Things",52,"09-04-2023 04:00:03"
5721,2018,Karnataka,"IT Services",188,"09-04-2023 04:00:03"
5722,2018,Karnataka,Marketing,24,"09-04-2023 04:00:03"
5723,2018,Karnataka,"Media & Entertainment",21,"09-04-2023 04:00:03"
5724,2018,Karnataka,Nanotechnology,2,"09-04-2023 04:00:03"
5725,2018,Karnataka,"Non- Renewable Energy",2,"09-04-2023 04:00:03"
5726,2018,Karnataka,"Other Specialty Retailers",12,"09-04-2023 04:00:03"
5727,2018,Karnataka,"Pets & Animals",3,"09-04-2023 04:00:03"
5728,2018,Karnataka,"Professional & Commercial Services",43,"09-04-2023 04:00:03"
5729,2018,Karnataka,"Real Estate",14,"09-04-2023 04:00:03"
5730,2018,Karnataka,"Renewable Energy",23,"09-04-2023 04:00:03"
5731,2018,Karnataka,Retail,29,"09-04-2023 04:00:03"
5732,2018,Karnataka,Robotics,9,"09-04-2023 04:00:03"
5733,2018,Karnataka,"Security Solutions",12,"09-04-2023 04:00:03"
5734,2018,Karnataka,"Social Impact",5,"09-04-2023 04:00:03"
5735,2018,Karnataka,"Social Network",12,"09-04-2023 04:00:03"
5736,2018,Karnataka,Sports,4,"09-04-2023 04:00:03"
5737,2018,Karnataka,"Technology Hardware",33,"09-04-2023 04:00:03"
5738,2018,Karnataka,"Telecommunication & Networking",6,"09-04-2023 04:00:03"
5739,2018,Karnataka,"Textiles & Apparel",9,"09-04-2023 04:00:03"
5740,2018,Karnataka,"Transportation & Storage",25,"09-04-2023 04:00:03"
5741,2018,Karnataka,"Travel & Tourism",31,"09-04-2023 04:00:03"
5742,2018,Kerala,Advertising,5,"09-04-2023 04:00:03"
5743,2018,Kerala,"Aeronautics Aerospace & Defence",1,"09-04-2023 04:00:03"
5744,2018,Kerala,Agriculture,7,"09-04-2023 04:00:03"
5745,2018,Kerala,AI,16,"09-04-2023 04:00:03"
5746,2018,Kerala,Analytics,7,"09-04-2023 04:00:03"
5747,2018,Kerala,"AR VR (Augmented + Virtual Reality)",2,"09-04-2023 04:00:03"
5748,2018,Kerala,"Architecture Interior Design",1,"09-04-2023 04:00:03"
5749,2018,Kerala,Automotive,2,"09-04-2023 04:00:03"
5750,2018,Kerala,Construction,6,"09-04-2023 04:00:03"
5751,2018,Kerala,Design,2,"09-04-2023 04:00:03"
5752,2018,Kerala,Education,23,"09-04-2023 04:00:03"
5753,2018,Kerala,"Enterprise Software",18,"09-04-2023 04:00:03"
5754,2018,Kerala,Fashion,1,"09-04-2023 04:00:03"
5755,2018,Kerala,"Finance Technology",6,"09-04-2023 04:00:03"
5756,2018,Kerala,"Food & Beverages",10,"09-04-2023 04:00:03"
5757,2018,Kerala,"Green Technology",10,"09-04-2023 04:00:03"
5758,2018,Kerala,"Healthcare & Lifesciences",32,"09-04-2023 04:00:03"
5759,2018,Kerala,"House-Hold Services",1,"09-04-2023 04:00:03"
5760,2018,Kerala,"Human Resources",3,"09-04-2023 04:00:03"
5761,2018,Kerala,"Internet of Things",9,"09-04-2023 04:00:03"
5762,2018,Kerala,"IT Services",78,"09-04-2023 04:00:03"
5763,2018,Kerala,Marketing,7,"09-04-2023 04:00:03"
5764,2018,Kerala,"Media & Entertainment",7,"09-04-2023 04:00:03"
5765,2018,Kerala,"Other Specialty Retailers",1,"09-04-2023 04:00:03"
5766,2018,Kerala,"Pets & Animals",1,"09-04-2023 04:00:03"
5767,2018,Kerala,"Professional & Commercial Services",7,"09-04-2023 04:00:03"
5768,2018,Kerala,"Real Estate",1,"09-04-2023 04:00:03"
5769,2018,Kerala,"Renewable Energy",4,"09-04-2023 04:00:03"
5770,2018,Kerala,Retail,11,"09-04-2023 04:00:03"
5771,2018,Kerala,Robotics,10,"09-04-2023 04:00:03"
5772,2018,Kerala,"Security Solutions",2,"09-04-2023 04:00:03"
5773,2018,Kerala,"Social Impact",1,"09-04-2023 04:00:03"
5774,2018,Kerala,"Social Network",4,"09-04-2023 04:00:03"
5775,2018,Kerala,Sports,3,"09-04-2023 04:00:03"
5776,2018,Kerala,"Technology Hardware",16,"09-04-2023 04:00:03"
5777,2018,Kerala,"Telecommunication & Networking",6,"09-04-2023 04:00:03"
5778,2018,Kerala,"Textiles & Apparel",4,"09-04-2023 04:00:03"
5779,2018,Kerala,"Travel & Tourism",6,"09-04-2023 04:00:03"
5780,2018,"Madhya Pradesh",Advertising,3,"09-04-2023 04:00:03"
5781,2018,"Madhya Pradesh","Aeronautics Aerospace & Defence",1,"09-04-2023 04:00:03"
5782,2018,"Madhya Pradesh",Agriculture,13,"09-04-2023 04:00:03"
5783,2018,"Madhya Pradesh",AI,4,"09-04-2023 04:00:03"
5784,2018,"Madhya Pradesh",Analytics,2,"09-04-2023 04:00:03"
5785,2018,"Madhya Pradesh","AR VR (Augmented + Virtual Reality)",3,"09-04-2023 04:00:03"
5786,2018,"Madhya Pradesh","Architecture Interior Design",2,"09-04-2023 04:00:03"
5787,2018,"Madhya Pradesh",Automotive,5,"09-04-2023 04:00:03"
5788,2018,"Madhya Pradesh",Chemicals,1,"09-04-2023 04:00:03"
5789,2018,"Madhya Pradesh","Computer Vision",1,"09-04-2023 04:00:03"
5790,2018,"Madhya Pradesh",Construction,15,"09-04-2023 04:00:03"
5791,2018,"Madhya Pradesh","Dating Matrimonial",1,"09-04-2023 04:00:03"
5792,2018,"Madhya Pradesh",Education,41,"09-04-2023 04:00:03"
5793,2018,"Madhya Pradesh","Enterprise Software",4,"09-04-2023 04:00:03"
5794,2018,"Madhya Pradesh",Events,4,"09-04-2023 04:00:03"
5795,2018,"Madhya Pradesh",Fashion,5,"09-04-2023 04:00:03"
5796,2018,"Madhya Pradesh","Finance Technology",3,"09-04-2023 04:00:03"
5797,2018,"Madhya Pradesh","Food & Beverages",13,"09-04-2023 04:00:03"
5798,2018,"Madhya Pradesh","Green Technology",9,"09-04-2023 04:00:03"
5799,2018,"Madhya Pradesh","Healthcare & Lifesciences",19,"09-04-2023 04:00:03"
5800,2018,"Madhya Pradesh","House-Hold Services",2,"09-04-2023 04:00:03"
5801,2018,"Madhya Pradesh","Human Resources",7,"09-04-2023 04:00:03"
5802,2018,"Madhya Pradesh","Internet of Things",6,"09-04-2023 04:00:03"
5803,2018,"Madhya Pradesh","IT Services",53,"09-04-2023 04:00:03"
5804,2018,"Madhya Pradesh",Marketing,6,"09-04-2023 04:00:03"
5805,2018,"Madhya Pradesh","Media & Entertainment",5,"09-04-2023 04:00:03"
5806,2018,"Madhya Pradesh","Other Specialty Retailers",4,"09-04-2023 04:00:03"
5807,2018,"Madhya Pradesh","Professional & Commercial Services",16,"09-04-2023 04:00:03"
5808,2018,"Madhya Pradesh","Real Estate",5,"09-04-2023 04:00:03"
5809,2018,"Madhya Pradesh","Renewable Energy",9,"09-04-2023 04:00:03"
5810,2018,"Madhya Pradesh",Retail,6,"09-04-2023 04:00:03"
5811,2018,"Madhya Pradesh",Robotics,2,"09-04-2023 04:00:03"
5812,2018,"Madhya Pradesh","Social Impact",1,"09-04-2023 04:00:03"
5813,2018,"Madhya Pradesh",Sports,1,"09-04-2023 04:00:03"
5814,2018,"Madhya Pradesh","Technology Hardware",8,"09-04-2023 04:00:03"
5815,2018,"Madhya Pradesh","Telecommunication & Networking",5,"09-04-2023 04:00:03"
5816,2018,"Madhya Pradesh","Textiles & Apparel",4,"09-04-2023 04:00:03"
5817,2018,"Madhya Pradesh","Transportation & Storage",3,"09-04-2023 04:00:03"
5818,2018,"Madhya Pradesh","Travel & Tourism",6,"09-04-2023 04:00:03"
5819,2018,Maharashtra,"NOT SPECIFIED",1,"09-04-2023 04:00:03"
5820,2018,Maharashtra,Advertising,20,"09-04-2023 04:00:03"
5821,2018,Maharashtra,"Aeronautics Aerospace & Defence",10,"09-04-2023 04:00:03"
5822,2018,Maharashtra,Agriculture,68,"09-04-2023 04:00:03"
5823,2018,Maharashtra,AI,36,"09-04-2023 04:00:03"
5824,2018,Maharashtra,Analytics,23,"09-04-2023 04:00:03"
5825,2018,Maharashtra,Animation,2,"09-04-2023 04:00:03"
5826,2018,Maharashtra,"AR VR (Augmented + Virtual Reality)",12,"09-04-2023 04:00:03"
5827,2018,Maharashtra,"Architecture Interior Design",16,"09-04-2023 04:00:03"
5828,2018,Maharashtra,"Art & Photography",6,"09-04-2023 04:00:03"
5829,2018,Maharashtra,Automotive,40,"09-04-2023 04:00:03"
5830,2018,Maharashtra,Chemicals,11,"09-04-2023 04:00:03"
5831,2018,Maharashtra,"Computer Vision",2,"09-04-2023 04:00:03"
5832,2018,Maharashtra,Construction,27,"09-04-2023 04:00:03"
5833,2018,Maharashtra,Design,21,"09-04-2023 04:00:03"
5834,2018,Maharashtra,Education,92,"09-04-2023 04:00:03"
5835,2018,Maharashtra,"Enterprise Software",49,"09-04-2023 04:00:03"
5836,2018,Maharashtra,Events,2,"09-04-2023 04:00:03"
5837,2018,Maharashtra,Fashion,25,"09-04-2023 04:00:03"
5838,2018,Maharashtra,"Finance Technology",63,"09-04-2023 04:00:03"
5839,2018,Maharashtra,"Food & Beverages",80,"09-04-2023 04:00:03"
5840,2018,Maharashtra,"Green Technology",57,"09-04-2023 04:00:03"
5841,2018,Maharashtra,"Healthcare & Lifesciences",159,"09-04-2023 04:00:03"
5842,2018,Maharashtra,"House-Hold Services",7,"09-04-2023 04:00:03"
5843,2018,Maharashtra,"Human Resources",20,"09-04-2023 04:00:03"
5844,2018,Maharashtra,"Internet of Things",47,"09-04-2023 04:00:03"
5845,2018,Maharashtra,"IT Services",244,"09-04-2023 04:00:03"
5846,2018,Maharashtra,Marketing,50,"09-04-2023 04:00:03"
5847,2018,Maharashtra,"Media & Entertainment",31,"09-04-2023 04:00:03"
5848,2018,Maharashtra,Nanotechnology,4,"09-04-2023 04:00:03"
5849,2018,Maharashtra,"Non- Renewable Energy",7,"09-04-2023 04:00:03"
5850,2018,Maharashtra,"Other Specialty Retailers",15,"09-04-2023 04:00:03"
5851,2018,Maharashtra,"Pets & Animals",3,"09-04-2023 04:00:03"
5852,2018,Maharashtra,"Professional & Commercial Services",75,"09-04-2023 04:00:03"
5853,2018,Maharashtra,"Real Estate",17,"09-04-2023 04:00:03"
5854,2018,Maharashtra,"Renewable Energy",53,"09-04-2023 04:00:03"
5855,2018,Maharashtra,Retail,38,"09-04-2023 04:00:03"
5856,2018,Maharashtra,Robotics,12,"09-04-2023 04:00:03"
5857,2018,Maharashtra,Safety,8,"09-04-2023 04:00:03"
5858,2018,Maharashtra,"Security Solutions",17,"09-04-2023 04:00:03"
5859,2018,Maharashtra,"Social Impact",15,"09-04-2023 04:00:03"
5860,2018,Maharashtra,"Social Network",10,"09-04-2023 04:00:03"
5861,2018,Maharashtra,Sports,8,"09-04-2023 04:00:03"
5862,2018,Maharashtra,"Technology Hardware",60,"09-04-2023 04:00:03"
5863,2018,Maharashtra,"Telecommunication & Networking",17,"09-04-2023 04:00:03"
5864,2018,Maharashtra,"Textiles & Apparel",13,"09-04-2023 04:00:03"
5865,2018,Maharashtra,"Transportation & Storage",26,"09-04-2023 04:00:03"
5866,2018,Maharashtra,"Travel & Tourism",32,"09-04-2023 04:00:03"
5867,2018,Manipur,Advertising,1,"09-04-2023 04:00:03"
5868,2018,Manipur,"Food & Beverages",1,"09-04-2023 04:00:03"
5869,2018,Manipur,"Healthcare & Lifesciences",1,"09-04-2023 04:00:03"
5870,2018,Manipur,"IT Services",1,"09-04-2023 04:00:03"
5871,2018,Manipur,"Media & Entertainment",1,"09-04-2023 04:00:03"
5872,2018,Manipur,"Real Estate",1,"09-04-2023 04:00:03"
5873,2018,Manipur,"Technology Hardware",1,"09-04-2023 04:00:03"
5874,2018,Meghalaya,"IT Services",1,"09-04-2023 04:00:03"
5875,2018,Meghalaya,"Non- Renewable Energy",1,"09-04-2023 04:00:03"
5876,2018,Mizoram,"Telecommunication & Networking",1,"09-04-2023 04:00:03"
5877,2018,Mizoram,"Transportation & Storage",1,"09-04-2023 04:00:03"
5878,2018,Nagaland,Construction,1,"09-04-2023 04:00:03"
5879,2018,Nagaland,Education,1,"09-04-2023 04:00:03"
5880,2018,Odisha,Agriculture,9,"09-04-2023 04:00:03"
5881,2018,Odisha,Analytics,2,"09-04-2023 04:00:03"
5882,2018,Odisha,"AR VR (Augmented + Virtual Reality)",1,"09-04-2023 04:00:03"
5883,2018,Odisha,"Art & Photography",2,"09-04-2023 04:00:03"
5884,2018,Odisha,Automotive,3,"09-04-2023 04:00:03"
5885,2018,Odisha,Chemicals,1,"09-04-2023 04:00:03"
5886,2018,Odisha,"Computer Vision",1,"09-04-2023 04:00:03"
5887,2018,Odisha,Construction,4,"09-04-2023 04:00:03"
5888,2018,Odisha,Education,15,"09-04-2023 04:00:03"
5889,2018,Odisha,"Enterprise Software",1,"09-04-2023 04:00:03"
5890,2018,Odisha,Fashion,1,"09-04-2023 04:00:03"
5891,2018,Odisha,"Food & Beverages",7,"09-04-2023 04:00:03"
5892,2018,Odisha,"Green Technology",3,"09-04-2023 04:00:03"
5893,2018,Odisha,"Healthcare & Lifesciences",17,"09-04-2023 04:00:03"
5894,2018,Odisha,"House-Hold Services",5,"09-04-2023 04:00:03"
5895,2018,Odisha,"Human Resources",3,"09-04-2023 04:00:03"
5896,2018,Odisha,"Internet of Things",7,"09-04-2023 04:00:03"
5897,2018,Odisha,"IT Services",38,"09-04-2023 04:00:03"
5898,2018,Odisha,Marketing,3,"09-04-2023 04:00:03"
5899,2018,Odisha,"Media & Entertainment",1,"09-04-2023 04:00:03"
5900,2018,Odisha,Nanotechnology,1,"09-04-2023 04:00:03"
5901,2018,Odisha,"Other Specialty Retailers",3,"09-04-2023 04:00:03"
5902,2018,Odisha,"Professional & Commercial Services",6,"09-04-2023 04:00:03"
5903,2018,Odisha,"Renewable Energy",10,"09-04-2023 04:00:03"
5904,2018,Odisha,Retail,5,"09-04-2023 04:00:03"
5905,2018,Odisha,Robotics,2,"09-04-2023 04:00:03"
5906,2018,Odisha,"Security Solutions",1,"09-04-2023 04:00:03"
5907,2018,Odisha,"Social Network",1,"09-04-2023 04:00:03"
5908,2018,Odisha,Sports,1,"09-04-2023 04:00:03"
5909,2018,Odisha,"Technology Hardware",3,"09-04-2023 04:00:03"
5910,2018,Odisha,"Telecommunication & Networking",1,"09-04-2023 04:00:03"
5911,2018,Odisha,"Transportation & Storage",4,"09-04-2023 04:00:03"
5912,2018,Odisha,"Travel & Tourism",6,"09-04-2023 04:00:03"
5913,2018,Puducherry,"Aeronautics Aerospace & Defence",1,"09-04-2023 04:00:03"
5914,2018,Puducherry,Agriculture,1,"09-04-2023 04:00:03"
5915,2018,Puducherry,Chemicals,1,"09-04-2023 04:00:03"
5916,2018,Puducherry,Design,1,"09-04-2023 04:00:03"
5917,2018,Puducherry,Education,2,"09-04-2023 04:00:03"
5918,2018,Puducherry,"Green Technology",1,"09-04-2023 04:00:03"
5919,2018,Puducherry,"Healthcare & Lifesciences",1,"09-04-2023 04:00:03"
5920,2018,Puducherry,"Internet of Things",1,"09-04-2023 04:00:03"
5921,2018,Puducherry,"IT Services",3,"09-04-2023 04:00:03"
5922,2018,Puducherry,"Professional & Commercial Services",1,"09-04-2023 04:00:03"
5923,2018,Puducherry,Robotics,1,"09-04-2023 04:00:03"
5924,2018,Puducherry,"Security Solutions",1,"09-04-2023 04:00:03"
5925,2018,Puducherry,"Travel & Tourism",1,"09-04-2023 04:00:03"
5926,2018,Punjab,Agriculture,6,"09-04-2023 04:00:03"
5927,2018,Punjab,AI,1,"09-04-2023 04:00:03"
5928,2018,Punjab,"AR VR (Augmented + Virtual Reality)",1,"09-04-2023 04:00:03"
5929,2018,Punjab,Chemicals,1,"09-04-2023 04:00:03"
5930,2018,Punjab,"Computer Vision",1,"09-04-2023 04:00:03"
5931,2018,Punjab,Construction,2,"09-04-2023 04:00:03"
5932,2018,Punjab,Education,9,"09-04-2023 04:00:03"
5933,2018,Punjab,"Enterprise Software",1,"09-04-2023 04:00:03"
5934,2018,Punjab,"Finance Technology",1,"09-04-2023 04:00:03"
5935,2018,Punjab,"Food & Beverages",4,"09-04-2023 04:00:03"
5936,2018,Punjab,"Green Technology",1,"09-04-2023 04:00:03"
5937,2018,Punjab,"Healthcare & Lifesciences",8,"09-04-2023 04:00:03"
5938,2018,Punjab,"IT Services",15,"09-04-2023 04:00:03"
5939,2018,Punjab,Marketing,1,"09-04-2023 04:00:03"
5940,2018,Punjab,"Media & Entertainment",2,"09-04-2023 04:00:03"
5941,2018,Punjab,"Professional & Commercial Services",6,"09-04-2023 04:00:03"
5942,2018,Punjab,"Real Estate",1,"09-04-2023 04:00:03"
5943,2018,Punjab,Retail,1,"09-04-2023 04:00:03"
5944,2018,Punjab,Safety,1,"09-04-2023 04:00:03"
5945,2018,Punjab,"Technology Hardware",1,"09-04-2023 04:00:03"
5946,2018,Punjab,"Telecommunication & Networking",1,"09-04-2023 04:00:03"
5947,2018,Punjab,"Transportation & Storage",2,"09-04-2023 04:00:03"
5948,2018,Punjab,"Travel & Tourism",2,"09-04-2023 04:00:03"
5949,2018,Rajasthan,Advertising,2,"09-04-2023 04:00:03"
5950,2018,Rajasthan,Agriculture,11,"09-04-2023 04:00:03"
5951,2018,Rajasthan,AI,2,"09-04-2023 04:00:03"
5952,2018,Rajasthan,Analytics,3,"09-04-2023 04:00:03"
5953,2018,Rajasthan,"AR VR (Augmented + Virtual Reality)",1,"09-04-2023 04:00:03"
5954,2018,Rajasthan,"Architecture Interior Design",1,"09-04-2023 04:00:03"
5955,2018,Rajasthan,Automotive,3,"09-04-2023 04:00:03"
5956,2018,Rajasthan,Chemicals,2,"09-04-2023 04:00:03"
5957,2018,Rajasthan,"Computer Vision",1,"09-04-2023 04:00:03"
5958,2018,Rajasthan,Construction,7,"09-04-2023 04:00:03"
5959,2018,Rajasthan,Design,4,"09-04-2023 04:00:03"
5960,2018,Rajasthan,Education,35,"09-04-2023 04:00:03"
5961,2018,Rajasthan,"Enterprise Software",5,"09-04-2023 04:00:03"
5962,2018,Rajasthan,Events,3,"09-04-2023 04:00:03"
5963,2018,Rajasthan,Fashion,3,"09-04-2023 04:00:03"
5964,2018,Rajasthan,"Finance Technology",2,"09-04-2023 04:00:03"
5965,2018,Rajasthan,"Food & Beverages",12,"09-04-2023 04:00:03"
5966,2018,Rajasthan,"Green Technology",5,"09-04-2023 04:00:03"
5967,2018,Rajasthan,"Healthcare & Lifesciences",11,"09-04-2023 04:00:03"
5968,2018,Rajasthan,"House-Hold Services",3,"09-04-2023 04:00:03"
5969,2018,Rajasthan,"Human Resources",3,"09-04-2023 04:00:03"
5970,2018,Rajasthan,"Internet of Things",5,"09-04-2023 04:00:03"
5971,2018,Rajasthan,"IT Services",48,"09-04-2023 04:00:03"
5972,2018,Rajasthan,Marketing,11,"09-04-2023 04:00:03"
5973,2018,Rajasthan,"Media & Entertainment",5,"09-04-2023 04:00:03"
5974,2018,Rajasthan,"Other Specialty Retailers",3,"09-04-2023 04:00:03"
5975,2018,Rajasthan,"Pets & Animals",1,"09-04-2023 04:00:03"
5976,2018,Rajasthan,"Professional & Commercial Services",13,"09-04-2023 04:00:03"
5977,2018,Rajasthan,"Real Estate",2,"09-04-2023 04:00:03"
5978,2018,Rajasthan,"Renewable Energy",10,"09-04-2023 04:00:03"
5979,2018,Rajasthan,Retail,7,"09-04-2023 04:00:03"
5980,2018,Rajasthan,Safety,1,"09-04-2023 04:00:03"
5981,2018,Rajasthan,"Security Solutions",2,"09-04-2023 04:00:03"
5982,2018,Rajasthan,"Social Impact",1,"09-04-2023 04:00:03"
5983,2018,Rajasthan,"Social Network",4,"09-04-2023 04:00:03"
5984,2018,Rajasthan,"Technology Hardware",5,"09-04-2023 04:00:03"
5985,2018,Rajasthan,"Textiles & Apparel",2,"09-04-2023 04:00:03"
5986,2018,Rajasthan,"Transportation & Storage",4,"09-04-2023 04:00:03"
5987,2018,Rajasthan,"Travel & Tourism",3,"09-04-2023 04:00:03"
5988,2018,"Tamil Nadu","NOT SPECIFIED",1,"09-04-2023 04:00:03"
5989,2018,"Tamil Nadu",Advertising,4,"09-04-2023 04:00:03"
5990,2018,"Tamil Nadu","Aeronautics Aerospace & Defence",9,"09-04-2023 04:00:03"
5991,2018,"Tamil Nadu",Agriculture,16,"09-04-2023 04:00:03"
5992,2018,"Tamil Nadu",AI,12,"09-04-2023 04:00:03"
5993,2018,"Tamil Nadu",Analytics,9,"09-04-2023 04:00:03"
5994,2018,"Tamil Nadu","AR VR (Augmented + Virtual Reality)",7,"09-04-2023 04:00:03"
5995,2018,"Tamil Nadu","Architecture Interior Design",2,"09-04-2023 04:00:03"
5996,2018,"Tamil Nadu","Art & Photography",1,"09-04-2023 04:00:03"
5997,2018,"Tamil Nadu",Automotive,12,"09-04-2023 04:00:03"
5998,2018,"Tamil Nadu",Chemicals,1,"09-04-2023 04:00:03"
5999,2018,"Tamil Nadu","Computer Vision",2,"09-04-2023 04:00:03"
6000,2018,"Tamil Nadu",Construction,5,"09-04-2023 04:00:03"
6001,2018,"Tamil Nadu",Design,9,"09-04-2023 04:00:03"
6002,2018,"Tamil Nadu",Education,32,"09-04-2023 04:00:03"
6003,2018,"Tamil Nadu","Enterprise Software",21,"09-04-2023 04:00:03"
6004,2018,"Tamil Nadu",Fashion,3,"09-04-2023 04:00:03"
